,Id,Name,Year,Gender,State,Count
11972,11973,Phoebe,2006,F,AK,5
11973,11974,Rachael,2006,F,AK,5
11974,11975,Rayna,2006,F,AK,5
11975,11976,Reagan,2006,F,AK,5
11976,11977,Rebekah,2006,F,AK,5
11977,11978,Sabrina,2006,F,AK,5
11978,11979,Sage,2006,F,AK,5
11979,11980,Sasha,2006,F,AK,5
11980,11981,Scarlett,2006,F,AK,5
11981,11982,Selah,2006,F,AK,5
11982,11983,Serena,2006,F,AK,5
11983,11984,Skye,2006,F,AK,5
11984,11985,Skylar,2006,F,AK,5
11985,11986,Sofia,2006,F,AK,5
11986,11987,Stella,2006,F,AK,5
11987,11988,Summer,2006,F,AK,5
11988,11989,Isabella,2007,F,AK,52
11989,11990,Emily,2007,F,AK,43
11990,11991,Madison,2007,F,AK,43
11991,11992,Ava,2007,F,AK,42
11992,11993,Abigail,2007,F,AK,41
11993,11994,Emma,2007,F,AK,41
11994,11995,Sophia,2007,F,AK,39
11995,11996,Olivia,2007,F,AK,33
11996,11997,Alyssa,2007,F,AK,32
11997,11998,Natalie,2007,F,AK,30
11998,11999,Hannah,2007,F,AK,29
11999,12000,Hailey,2007,F,AK,28
12000,12001,Lillian,2007,F,AK,28
12001,12002,Lily,2007,F,AK,27
12002,12003,Elizabeth,2007,F,AK,26
12003,12004,Grace,2007,F,AK,25
12004,12005,Sarah,2007,F,AK,25
12005,12006,Chloe,2007,F,AK,24
12006,12007,Ella,2007,F,AK,23
12007,12008,Mia,2007,F,AK,23
12008,12009,Addison,2007,F,AK,22
12009,12010,Alexis,2007,F,AK,22
12010,12011,Anna,2007,F,AK,21
12011,12012,Ashley,2007,F,AK,21
12012,12013,Taylor,2007,F,AK,20
12013,12014,Aurora,2007,F,AK,19
12014,12015,Samantha,2007,F,AK,19
12015,12016,Trinity,2007,F,AK,19
12016,12017,Faith,2007,F,AK,18
12017,12018,Sierra,2007,F,AK,18
12018,12019,Riley,2007,F,AK,17
12019,12020,Savannah,2007,F,AK,17
12020,12021,Zoe,2007,F,AK,17
12021,12022,Charlotte,2007,F,AK,16
12022,12023,Adriana,2007,F,AK,15
12023,12024,Brooke,2007,F,AK,15
12024,12025,Brooklyn,2007,F,AK,15
12025,12026,Jasmine,2007,F,AK,15
12026,12027,Jessica,2007,F,AK,15
12027,12028,Katelyn,2007,F,AK,15
12028,12029,Layla,2007,F,AK,15
12029,12030,Mackenzie,2007,F,AK,15
12030,12031,Nevaeh,2007,F,AK,15
12031,12032,Paige,2007,F,AK,15
12032,12033,Rachel,2007,F,AK,15
12033,12034,Aaliyah,2007,F,AK,14
12034,12035,Audrey,2007,F,AK,14
12035,12036,Evelyn,2007,F,AK,14
12036,12037,Kaylee,2007,F,AK,14
12037,12038,Kylie,2007,F,AK,14
12038,12039,Mya,2007,F,AK,14
12039,12040,Allison,2007,F,AK,13
12040,12041,Autumn,2007,F,AK,13
12041,12042,Julia,2007,F,AK,13
12042,12043,Makayla,2007,F,AK,13
12043,12044,Sienna,2007,F,AK,13
12044,12045,Aubrey,2007,F,AK,12
12045,12046,Brianna,2007,F,AK,12
12046,12047,Claire,2007,F,AK,12
12047,12048,Gabriella,2007,F,AK,12
12048,12049,Kaitlyn,2007,F,AK,12
12049,12050,Lauren,2007,F,AK,12
12050,12051,Naomi,2007,F,AK,12
12051,12052,Rebecca,2007,F,AK,12
12052,12053,Sadie,2007,F,AK,12
12053,12054,Sydney,2007,F,AK,12
12054,12055,Alana,2007,F,AK,11
12055,12056,Ashlyn,2007,F,AK,11
12056,12057,Cadence,2007,F,AK,11
12057,12058,Jada,2007,F,AK,11
12058,12059,Jocelyn,2007,F,AK,11
12059,12060,Josephine,2007,F,AK,11
12060,12061,Katie,2007,F,AK,11
12061,12062,Keira,2007,F,AK,11
12062,12063,Mary,2007,F,AK,11
12063,12064,Maya,2007,F,AK,11
12064,12065,Amelia,2007,F,AK,10
12065,12066,Angelina,2007,F,AK,10
12066,12067,Bailey,2007,F,AK,10
12067,12068,Cheyenne,2007,F,AK,10
12068,12069,Destiny,2007,F,AK,10
12069,12070,Hayden,2007,F,AK,10
12070,12071,Jenna,2007,F,AK,10
12071,12072,Jordan,2007,F,AK,10
12072,12073,Kayla,2007,F,AK,10
12073,12074,Leah,2007,F,AK,10
12074,12075,Lydia,2007,F,AK,10
12075,12076,Morgan,2007,F,AK,10
12076,12077,Violet,2007,F,AK,10
12077,12078,Adrianna,2007,F,AK,9
12078,12079,Aliyah,2007,F,AK,9
12079,12080,Ariana,2007,F,AK,9
12080,12081,Arianna,2007,F,AK,9
12081,12082,Danielle,2007,F,AK,9
12082,12083,Isabel,2007,F,AK,9
12083,12084,Katherine,2007,F,AK,9
12084,12085,Madeline,2007,F,AK,9
12085,12086,Mariah,2007,F,AK,9
12086,12087,Molly,2007,F,AK,9
12087,12088,Serenity,2007,F,AK,9
12088,12089,Zoey,2007,F,AK,9
12089,12090,Alexa,2007,F,AK,8
12090,12091,Avery,2007,F,AK,8
12091,12092,Caitlyn,2007,F,AK,8
12092,12093,Elise,2007,F,AK,8
12093,12094,Hope,2007,F,AK,8
12094,12095,Isabelle,2007,F,AK,8
12095,12096,Jamie,2007,F,AK,8
12096,12097,Kyla,2007,F,AK,8
12097,12098,Lila,2007,F,AK,8
12098,12099,Madelyn,2007,F,AK,8
12099,12100,Makenna,2007,F,AK,8
12100,12101,Megan,2007,F,AK,8
12101,12102,Nicole,2007,F,AK,8
12102,12103,Peyton,2007,F,AK,8
12103,12104,Ruby,2007,F,AK,8
12104,12105,Shelby,2007,F,AK,8
12105,12106,Summer,2007,F,AK,8
12106,12107,Tessa,2007,F,AK,8
12107,12108,Victoria,2007,F,AK,8
12108,12109,Alayna,2007,F,AK,7
12109,12110,Alexandra,2007,F,AK,7
12110,12111,Alexandria,2007,F,AK,7
12111,12112,Amber,2007,F,AK,7
12112,12113,Anastasia,2007,F,AK,7
12113,12114,Andrea,2007,F,AK,7
12114,12115,Angel,2007,F,AK,7
12115,12116,Daisy,2007,F,AK,7
12116,12117,Esther,2007,F,AK,7
12117,12118,Hazel,2007,F,AK,7
12118,12119,Heidi,2007,F,AK,7
12119,12120,Iris,2007,F,AK,7
12120,12121,Jade,2007,F,AK,7
12121,12122,Jennifer,2007,F,AK,7
12122,12123,Jillian,2007,F,AK,7
12123,12124,Jordyn,2007,F,AK,7
12124,12125,Kali,2007,F,AK,7
12125,12126,Kendra,2007,F,AK,7
12126,12127,Kiana,2007,F,AK,7
12127,12128,Kristina,2007,F,AK,7
12128,12129,Lucy,2007,F,AK,7
12129,12130,Makenzie,2007,F,AK,7
12130,12131,Malia,2007,F,AK,7
12131,12132,Maria,2007,F,AK,7
12132,12133,Mckenzie,2007,F,AK,7
12133,12134,Michelle,2007,F,AK,7
12134,12135,Sophie,2007,F,AK,7
12135,12136,Willow,2007,F,AK,7
12136,12137,Amanda,2007,F,AK,6
12137,12138,Ashlynn,2007,F,AK,6
12138,12139,Bethany,2007,F,AK,6
12139,12140,Cassidy,2007,F,AK,6
12140,12141,Chelsea,2007,F,AK,6
12141,12142,Ellie,2007,F,AK,6
12142,12143,Eva,2007,F,AK,6
12143,12144,Genevieve,2007,F,AK,6
12144,12145,Gracie,2007,F,AK,6
12145,12146,Haley,2007,F,AK,6
12146,12147,Kadence,2007,F,AK,6
12147,12148,Kailey,2007,F,AK,6
12148,12149,Kaydence,2007,F,AK,6
12149,12150,Kennedy,2007,F,AK,6
12150,12151,Kira,2007,F,AK,6
12151,12152,Kyra,2007,F,AK,6
12152,12153,Lacey,2007,F,AK,6
12153,12154,Madisyn,2007,F,AK,6
12154,12155,Mckenna,2007,F,AK,6
12155,12156,Melissa,2007,F,AK,6
12156,12157,Natasha,2007,F,AK,6
12157,12158,Reagan,2007,F,AK,6
12158,12159,Rhiannon,2007,F,AK,6
12159,12160,Sara,2007,F,AK,6
12160,12161,Savanna,2007,F,AK,6
12161,12162,Sofia,2007,F,AK,6
12162,12163,Talia,2007,F,AK,6
12163,12164,Vanessa,2007,F,AK,6
12164,12165,Alaina,2007,F,AK,5
12165,12166,Alice,2007,F,AK,5
12166,12167,Alisa,2007,F,AK,5
12167,12168,Amara,2007,F,AK,5
12168,12169,Ariel,2007,F,AK,5
12169,12170,Athena,2007,F,AK,5
12170,12171,Ayla,2007,F,AK,5
12171,12172,Danika,2007,F,AK,5
12172,12173,Jayden,2007,F,AK,5
12173,12174,Julianna,2007,F,AK,5
12174,12175,Kaelyn,2007,F,AK,5
12175,12176,Katelynn,2007,F,AK,5
12176,12177,Kathryn,2007,F,AK,5
12177,12178,Kayleigh,2007,F,AK,5
12178,12179,Kelsey,2007,F,AK,5
12179,12180,Kylee,2007,F,AK,5
12180,12181,Lindsey,2007,F,AK,5
12181,12182,Maggie,2007,F,AK,5
12182,12183,Melody,2007,F,AK,5
12183,12184,Mikayla,2007,F,AK,5
12184,12185,Natalia,2007,F,AK,5
12185,12186,Reese,2007,F,AK,5
12186,12187,Sarina,2007,F,AK,5
12187,12188,Emma,2008,F,AK,51
12188,12189,Ava,2008,F,AK,40
12189,12190,Abigail,2008,F,AK,39
12190,12191,Sophia,2008,F,AK,38
12191,12192,Isabella,2008,F,AK,37
12192,12193,Olivia,2008,F,AK,37
12193,12194,Emily,2008,F,AK,36
12194,12195,Elizabeth,2008,F,AK,34
12195,12196,Madison,2008,F,AK,34
12196,12197,Alyssa,2008,F,AK,33
12197,12198,Chloe,2008,F,AK,32
12198,12199,Hailey,2008,F,AK,28
12199,12200,Lily,2008,F,AK,27
12200,12201,Taylor,2008,F,AK,27
12201,12202,Aurora,2008,F,AK,26
12202,12203,Lillian,2008,F,AK,25
12203,12204,Autumn,2008,F,AK,24
12204,12205,Hannah,2008,F,AK,24
12205,12206,Grace,2008,F,AK,23
12206,12207,Alexis,2008,F,AK,22
12207,12208,Natalie,2008,F,AK,22
12208,12209,Sarah,2008,F,AK,22
12209,12210,Anna,2008,F,AK,21
12210,12211,Nevaeh,2008,F,AK,21
12211,12212,Savannah,2008,F,AK,20
12212,12213,Trinity,2008,F,AK,20
12213,12214,Faith,2008,F,AK,19
12214,12215,Samantha,2008,F,AK,19
12215,12216,Addison,2008,F,AK,17
12216,12217,Amelia,2008,F,AK,17
12217,12218,Ella,2008,F,AK,17
12218,12219,Jasmine,2008,F,AK,17
12219,12220,Makayla,2008,F,AK,17
12220,12221,Riley,2008,F,AK,17
12221,12222,Destiny,2008,F,AK,16
12222,12223,Serenity,2008,F,AK,16
12223,12224,Zoe,2008,F,AK,16
12224,12225,Allison,2008,F,AK,15
12225,12226,Mia,2008,F,AK,15
12226,12227,Rachel,2008,F,AK,15
12227,12228,Sierra,2008,F,AK,15
12228,12229,Victoria,2008,F,AK,15
12229,12230,Audrey,2008,F,AK,14
12230,12231,Avery,2008,F,AK,14
12231,12232,Brooklyn,2008,F,AK,14
12232,12233,Jade,2008,F,AK,14
12233,12234,Kylie,2008,F,AK,14
12234,12235,Peyton,2008,F,AK,14
12235,12236,Piper,2008,F,AK,14
12236,12237,Julia,2008,F,AK,13
12237,12238,Katherine,2008,F,AK,13
12238,12239,Kayla,2008,F,AK,13
12239,12240,Aubrey,2008,F,AK,12
12240,12241,Bella,2008,F,AK,12
12241,12242,Brooke,2008,F,AK,12
12242,12243,Catherine,2008,F,AK,12
12243,12244,Gabriella,2008,F,AK,12
12244,12245,Keira,2008,F,AK,12
12245,12246,Mary,2008,F,AK,12
12246,12247,Angelina,2008,F,AK,11
12247,12248,Arianna,2008,F,AK,11
12248,12249,Ashley,2008,F,AK,11
12249,12250,Erin,2008,F,AK,11
12250,12251,Gracie,2008,F,AK,11
12251,12252,Isabelle,2008,F,AK,11
12252,12253,Kaylee,2008,F,AK,11
12253,12254,Lilly,2008,F,AK,11
12254,12255,Mariah,2008,F,AK,11
12255,12256,Molly,2008,F,AK,11
12256,12257,Aaliyah,2008,F,AK,10
12257,12258,Amber,2008,F,AK,10
12258,12259,Claire,2008,F,AK,10
12259,12260,Delilah,2008,F,AK,10
12260,12261,Eva,2008,F,AK,10
12261,12262,Isabel,2008,F,AK,10
12262,12263,Kaitlyn,2008,F,AK,10
12263,12264,Katelyn,2008,F,AK,10
12264,12265,Kylee,2008,F,AK,10
12265,12266,Lauren,2008,F,AK,10
12266,12267,Morgan,2008,F,AK,10
12267,12268,Nicole,2008,F,AK,10
12268,12269,Shelby,2008,F,AK,10
12269,12270,Sydney,2008,F,AK,10
12270,12271,Alexandra,2008,F,AK,9
12271,12272,Andrea,2008,F,AK,9
12272,12273,Ariana,2008,F,AK,9
12273,12274,Ayla,2008,F,AK,9
12274,12275,Bailey,2008,F,AK,9
12275,12276,Brianna,2008,F,AK,9
12276,12277,Gabrielle,2008,F,AK,9
12277,12278,Jada,2008,F,AK,9
12278,12279,Leila,2008,F,AK,9
12279,12280,Lucy,2008,F,AK,9
12280,12281,Megan,2008,F,AK,9
12281,12282,Melody,2008,F,AK,9
12282,12283,Miley,2008,F,AK,9
12283,12284,Paige,2008,F,AK,9
12284,12285,Rylee,2008,F,AK,9
12285,12286,Alivia,2008,F,AK,8
12286,12287,Amanda,2008,F,AK,8
12287,12288,Ashlyn,2008,F,AK,8
12288,12289,Brooklynn,2008,F,AK,8
12289,12290,Cassidy,2008,F,AK,8
12290,12291,Charlotte,2008,F,AK,8
12291,12292,Haley,2008,F,AK,8
12292,12293,Harmony,2008,F,AK,8
12293,12294,Hazel,2008,F,AK,8
12294,12295,Jessica,2008,F,AK,8
12295,12296,Jillian,2008,F,AK,8
12296,12297,Jocelyn,2008,F,AK,8
12297,12298,Josephine,2008,F,AK,8
12298,12299,Kelsey,2008,F,AK,8
12299,12300,Kiara,2008,F,AK,8
12300,12301,Marley,2008,F,AK,8
12301,12302,Mya,2008,F,AK,8
12302,12303,Sadie,2008,F,AK,8
12303,12304,Scarlett,2008,F,AK,8
12304,12305,Sienna,2008,F,AK,8
12305,12306,Valerie,2008,F,AK,8
12306,12307,Veronica,2008,F,AK,8
12307,12308,Vivian,2008,F,AK,8
12308,12309,Alexa,2008,F,AK,7
12309,12310,Alexia,2008,F,AK,7
12310,12311,Alicia,2008,F,AK,7
12311,12312,Angel,2008,F,AK,7
12312,12313,Cora,2008,F,AK,7
12313,12314,Denali,2008,F,AK,7
12314,12315,Hayden,2008,F,AK,7
12315,12316,Izabella,2008,F,AK,7
12316,12317,Kayleigh,2008,F,AK,7
12317,12318,Kaylynn,2008,F,AK,7
12318,12319,Kira,2008,F,AK,7
12319,12320,Laila,2008,F,AK,7
12320,12321,Layla,2008,F,AK,7
12321,12322,Leah,2008,F,AK,7
12322,12323,Lena,2008,F,AK,7
12323,12324,Lydia,2008,F,AK,7
12324,12325,Mackenzie,2008,F,AK,7
12325,12326,Madeline,2008,F,AK,7
12326,12327,Maya,2008,F,AK,7
12327,12328,Michelle,2008,F,AK,7
12328,12329,Naomi,2008,F,AK,7
12329,12330,Natasha,2008,F,AK,7
12330,12331,Payton,2008,F,AK,7
12331,12332,Rebecca,2008,F,AK,7
12332,12333,Ruby,2008,F,AK,7
12333,12334,Willow,2008,F,AK,7
12334,12335,Alice,2008,F,AK,6
12335,12336,Aliyah,2008,F,AK,6
12336,12337,Alora,2008,F,AK,6
12337,12338,Annabelle,2008,F,AK,6
12338,12339,Aryanna,2008,F,AK,6
12339,12340,Bethany,2008,F,AK,6
12340,12341,Bristol,2008,F,AK,6
12341,12342,Caroline,2008,F,AK,6
12342,12343,Christina,2008,F,AK,6
12343,12344,Clara,2008,F,AK,6
12344,12345,Delaney,2008,F,AK,6
12345,12346,Eleanor,2008,F,AK,6
12346,12347,Elena,2008,F,AK,6
12347,12348,Elise,2008,F,AK,6
12348,12349,Evelyn,2008,F,AK,6
12349,12350,Heidi,2008,F,AK,6
12350,12351,Holly,2008,F,AK,6
12351,12352,Isla,2008,F,AK,6
12352,12353,Jordan,2008,F,AK,6
12353,12354,Kailey,2008,F,AK,6
12354,12355,Katie,2008,F,AK,6
12355,12356,Khloe,2008,F,AK,6
12356,12357,Kiana,2008,F,AK,6
12357,12358,Liberty,2008,F,AK,6
12358,12359,Lyla,2008,F,AK,6
12359,12360,Macy,2008,F,AK,6
12360,12361,Madelyn,2008,F,AK,6
12361,12362,Mckenzie,2008,F,AK,6
12362,12363,Nadia,2008,F,AK,6
12363,12364,Rebekah,2008,F,AK,6
12364,12365,Sara,2008,F,AK,6
12365,12366,Sasha,2008,F,AK,6
12366,12367,Shyla,2008,F,AK,6
12367,12368,Sofia,2008,F,AK,6
12368,12369,Tessa,2008,F,AK,6
12369,12370,Vanessa,2008,F,AK,6
12370,12371,Zoey,2008,F,AK,6
12371,12372,Alaina,2008,F,AK,5
12372,12373,Alissa,2008,F,AK,5
12373,12374,Anastasia,2008,F,AK,5
12374,12375,Angelica,2008,F,AK,5
12375,12376,Cadence,2008,F,AK,5
12376,12377,Cassandra,2008,F,AK,5
12377,12378,Cheyenne,2008,F,AK,5
12378,12379,Claudia,2008,F,AK,5
12379,12380,Courtney,2008,F,AK,5
12380,12381,Danielle,2008,F,AK,5
12381,12382,Eden,2008,F,AK,5
12382,12383,Felicity,2008,F,AK,5
12383,12384,Genevieve,2008,F,AK,5
12384,12385,Helena,2008,F,AK,5
12385,12386,Jenna,2008,F,AK,5
12386,12387,Jennifer,2008,F,AK,5
12387,12388,Jessie,2008,F,AK,5
12388,12389,Julie,2008,F,AK,5
12389,12390,Kaia,2008,F,AK,5
12390,12391,Karina,2008,F,AK,5
12391,12392,Kennedy,2008,F,AK,5
12392,12393,Kenzie,2008,F,AK,5
12393,12394,Lauryn,2008,F,AK,5
12394,12395,Lila,2008,F,AK,5
12395,12396,Lilah,2008,F,AK,5
12396,12397,Liliana,2008,F,AK,5
12397,12398,London,2008,F,AK,5
12398,12399,Madilyn,2008,F,AK,5
12399,12400,Makenna,2008,F,AK,5
12400,12401,Makenzie,2008,F,AK,5
12401,12402,Marissa,2008,F,AK,5
12402,12403,Melanie,2008,F,AK,5
12403,12404,Penelope,2008,F,AK,5
12404,12405,Reagan,2008,F,AK,5
12405,12406,Rowan,2008,F,AK,5
12406,12407,Sabrina,2008,F,AK,5
12407,12408,Sophie,2008,F,AK,5
12408,12409,Stella,2008,F,AK,5
12409,12410,Tatum,2008,F,AK,5
12410,12411,Violet,2008,F,AK,5
12411,12412,Winter,2008,F,AK,5
12412,12413,Isabella,2009,F,AK,57
12413,12414,Sophia,2009,F,AK,46
12414,12415,Olivia,2009,F,AK,45
12415,12416,Abigail,2009,F,AK,43
12416,12417,Ava,2009,F,AK,41
12417,12418,Emma,2009,F,AK,38
12418,12419,Madison,2009,F,AK,37
12419,12420,Chloe,2009,F,AK,34
12420,12421,Emily,2009,F,AK,32
12421,12422,Elizabeth,2009,F,AK,29
12422,12423,Lily,2009,F,AK,26
12423,12424,Alexis,2009,F,AK,24
12424,12425,Brooklyn,2009,F,AK,24
12425,12426,Lillian,2009,F,AK,24
12426,12427,Riley,2009,F,AK,24
12427,12428,Sarah,2009,F,AK,23
12428,12429,Aurora,2009,F,AK,22
12429,12430,Lucy,2009,F,AK,22
12430,12431,Alyssa,2009,F,AK,20
12431,12432,Anna,2009,F,AK,20
12432,12433,Hailey,2009,F,AK,20
12433,12434,Kaylee,2009,F,AK,20
12434,12435,Ella,2009,F,AK,19
12435,12436,Grace,2009,F,AK,19
12436,12437,Savannah,2009,F,AK,19
12437,12438,Taylor,2009,F,AK,19
12438,12439,Trinity,2009,F,AK,19
12439,12440,Avery,2009,F,AK,18
12440,12441,Bella,2009,F,AK,18
12441,12442,Destiny,2009,F,AK,18
12442,12443,Mia,2009,F,AK,18
12443,12444,Samantha,2009,F,AK,18
12444,12445,Addison,2009,F,AK,17
12445,12446,Autumn,2009,F,AK,17
12446,12447,Claire,2009,F,AK,17
12447,12448,Hannah,2009,F,AK,17
12448,12449,Natalie,2009,F,AK,17
12449,12450,Peyton,2009,F,AK,17
12450,12451,Victoria,2009,F,AK,17
12451,12452,Aubrey,2009,F,AK,16
12452,12453,Keira,2009,F,AK,16
12453,12454,Madelyn,2009,F,AK,16
12454,12455,Gabriella,2009,F,AK,15
12455,12456,Kylie,2009,F,AK,15
12456,12457,Maya,2009,F,AK,15
12457,12458,Amelia,2009,F,AK,14
12458,12459,Eva,2009,F,AK,14
12459,12460,Faith,2009,F,AK,14
12460,12461,Jocelyn,2009,F,AK,14
12461,12462,Kaitlyn,2009,F,AK,14
12462,12463,Nevaeh,2009,F,AK,14
12463,12464,Aaliyah,2009,F,AK,13
12464,12465,Allison,2009,F,AK,13
12465,12466,Lauren,2009,F,AK,13
12466,12467,Charlotte,2009,F,AK,12
12467,12468,Gracie,2009,F,AK,12
12468,12469,Isabelle,2009,F,AK,12
12469,12470,Jordan,2009,F,AK,12
12470,12471,Layla,2009,F,AK,12
12471,12472,Payton,2009,F,AK,12
12472,12473,Ruby,2009,F,AK,12
12473,12474,Rylee,2009,F,AK,12
12474,12475,Sydney,2009,F,AK,12
12475,12476,Zoey,2009,F,AK,12
12476,12477,Alexandria,2009,F,AK,11
12477,12478,Ariana,2009,F,AK,11
12478,12479,Arianna,2009,F,AK,11
12479,12480,Audrey,2009,F,AK,11
12480,12481,Clara,2009,F,AK,11
12481,12482,Jade,2009,F,AK,11
12482,12483,Jenna,2009,F,AK,11
12483,12484,Lilly,2009,F,AK,11
12484,12485,Molly,2009,F,AK,11
12485,12486,Zoe,2009,F,AK,11
12486,12487,Brooke,2009,F,AK,10
12487,12488,Danielle,2009,F,AK,10
12488,12489,Evelyn,2009,F,AK,10
12489,12490,Gabrielle,2009,F,AK,10
12490,12491,Haley,2009,F,AK,10
12491,12492,Jordyn,2009,F,AK,10
12492,12493,Makayla,2009,F,AK,10
12493,12494,Sierra,2009,F,AK,10
12494,12495,Summer,2009,F,AK,10
12495,12496,Alexandra,2009,F,AK,9
12496,12497,Angela,2009,F,AK,9
12497,12498,Athena,2009,F,AK,9
12498,12499,Brooklynn,2009,F,AK,9
12499,12500,Isabel,2009,F,AK,9
12500,12501,Jasmine,2009,F,AK,9
12501,12502,Josephine,2009,F,AK,9
12502,12503,Leah,2009,F,AK,9
12503,12504,Lydia,2009,F,AK,9
12504,12505,Madeline,2009,F,AK,9
12505,12506,Naomi,2009,F,AK,9
12506,12507,Serenity,2009,F,AK,9
12507,12508,Teagan,2009,F,AK,9
12508,12509,Violet,2009,F,AK,9
12509,12510,Adeline,2009,F,AK,8
12510,12511,Alana,2009,F,AK,8
12511,12512,Brianna,2009,F,AK,8
12512,12513,Cadence,2009,F,AK,8
12513,12514,Harmony,2009,F,AK,8
12514,12515,Hayden,2009,F,AK,8
12515,12516,Kathryn,2009,F,AK,8
12516,12517,Kendra,2009,F,AK,8
12517,12518,Kylee,2009,F,AK,8
12518,12519,Madilyn,2009,F,AK,8
12519,12520,Megan,2009,F,AK,8
12520,12521,Morgan,2009,F,AK,8
12521,12522,Rachel,2009,F,AK,8
12522,12523,Sadie,2009,F,AK,8
12523,12524,Shelby,2009,F,AK,8
12524,12525,Stephanie,2009,F,AK,8
12525,12526,Willow,2009,F,AK,8
12526,12527,Alivia,2009,F,AK,7
12527,12528,Amy,2009,F,AK,7
12528,12529,Andrea,2009,F,AK,7
12529,12530,Annabelle,2009,F,AK,7
12530,12531,Ashley,2009,F,AK,7
12531,12532,Ashlynn,2009,F,AK,7
12532,12533,Caroline,2009,F,AK,7
12533,12534,Cheyenne,2009,F,AK,7
12534,12535,Erin,2009,F,AK,7
12535,12536,Fiona,2009,F,AK,7
12536,12537,Harper,2009,F,AK,7
12537,12538,Jamie,2009,F,AK,7
12538,12539,Jessica,2009,F,AK,7
12539,12540,Katelyn,2009,F,AK,7
12540,12541,Katelynn,2009,F,AK,7
12541,12542,Katie,2009,F,AK,7
12542,12543,Kaydence,2009,F,AK,7
12543,12544,Kennedy,2009,F,AK,7
12544,12545,Mariah,2009,F,AK,7
12545,12546,Mckinley,2009,F,AK,7
12546,12547,Natasha,2009,F,AK,7
12547,12548,Piper,2009,F,AK,7
12548,12549,Rebecca,2009,F,AK,7
12549,12550,Vivian,2009,F,AK,7
12550,12551,Alaina,2009,F,AK,6
12551,12552,Anastasia,2009,F,AK,6
12552,12553,Anya,2009,F,AK,6
12553,12554,Cassidy,2009,F,AK,6
12554,12555,Chelsea,2009,F,AK,6
12555,12556,Cora,2009,F,AK,6
12556,12557,Ember,2009,F,AK,6
12557,12558,Haylee,2009,F,AK,6
12558,12559,Hayley,2009,F,AK,6
12559,12560,Helen,2009,F,AK,6
12560,12561,Iris,2009,F,AK,6
12561,12562,Izabella,2009,F,AK,6
12562,12563,Jennifer,2009,F,AK,6
12563,12564,Kiana,2009,F,AK,6
12564,12565,Kiera,2009,F,AK,6
12565,12566,Macy,2009,F,AK,6
12566,12567,Mary,2009,F,AK,6
12567,12568,Mckenzie,2009,F,AK,6
12568,12569,Michelle,2009,F,AK,6
12569,12570,Rachael,2009,F,AK,6
12570,12571,Reese,2009,F,AK,6
12571,12572,Scarlett,2009,F,AK,6
12572,12573,Adrianna,2009,F,AK,5
12573,12574,Alexia,2009,F,AK,5
12574,12575,Aliyah,2009,F,AK,5
12575,12576,Amaya,2009,F,AK,5
12576,12577,Aniya,2009,F,AK,5
12577,12578,Aria,2009,F,AK,5
12578,12579,Ashlyn,2009,F,AK,5
12579,12580,Bailey,2009,F,AK,5
12580,12581,Caitlin,2009,F,AK,5
12581,12582,Carmen,2009,F,AK,5
12582,12583,Cassandra,2009,F,AK,5
12583,12584,Dakota,2009,F,AK,5
12584,12585,Eden,2009,F,AK,5
12585,12586,Eliana,2009,F,AK,5
12586,12587,Heather,2009,F,AK,5
12587,12588,Hope,2009,F,AK,5
12588,12589,Jacqueline,2009,F,AK,5
12589,12590,Jayden,2009,F,AK,5
12590,12591,Jazmine,2009,F,AK,5
12591,12592,Juliana,2009,F,AK,5
12592,12593,Kaelyn,2009,F,AK,5
12593,12594,Kailyn,2009,F,AK,5
12594,12595,Kara,2009,F,AK,5
12595,12596,Kate,2009,F,AK,5
